Chord Classification
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Major
E Major
E Major
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Minor
E Minor
E Minor
E Major
E Major
E Major
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Major
E Major
E Major
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished
E Diminished

emaj.wav
E Minor
E Minor
E Minor
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major
E Major
E Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Minor
E Minor
E Minor
B Major
B Major
B Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th

emaj7.wav
E Minor
E Minor
E Minor
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Dominant 7th
E Dominant 7th
E Dominant 7th
E Major
E Major
E Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
E Major 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
Ab Minor
Ab Minor
Ab Minor
E Dominant 7th
E Dominant 7th
E Dominant 7th

emin.wav
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
G Major
G Major
G Major
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
B Major
B Major
B Major
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor 7th
E Minor 7th
E Minor 7th
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor

emin7.wav
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Minor
E Minor
E Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
E Major
E Major
E Major
B Diminished
B Diminished
B Diminished
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Ab Minor
Ab Minor
Ab Minor
Eb Augmented
Eb Augmented
Eb Augmented
E Major
E Major
E Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
B Major
B Major
B Major
B Major
B Major
B Major
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented
Eb Augmented

esus2.wav
E Minor
E Minor
E Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Sus2
E Sus2
E Sus2
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
E Major 7th
E Major 7th
E Major 7th
E Major
E Major
E Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Major
E Major
E Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Sus2
E Sus2
E Sus2
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Major
E Major
E Major
E Dominant 7th
E Dominant 7th
E Dominant 7th
E Minor
E Minor
E Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Major
E Major
E Major
E Sus2
E Sus2
E Sus2
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
E Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Diminished
B Diminished
B Diminished
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Sus2
E Sus2
E Sus2
B Major
B Major
B Major
B Major
B Major
B Major
Ab Minor
Ab Minor
Ab Minor
E Major
E Major
E Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Major
E Major
E Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Sus2
E Sus2
E Sus2
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Minor
E Minor
E Minor
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
B Major
E Sus2
E Sus2
E Sus2
E Sus2
E Sus2
E Sus2
B Minor
B Minor
B Minor

esus4.wav
E Minor
E Minor
E Minor
E Major
E Major
E Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
B Major
B Major
B Major
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
Ab Minor
Ab Minor
Ab Minor
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
E Minor
E Minor
E Minor
B Major
B Major
B Major
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
B Minor 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
E Major
E Major
E Major
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
A Sus2
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
B Dominant 7th
A Sus2
A Sus2
A Sus2
E Major
E Major
E Major
B Major
B Major
B Major
A Sus2
A Sus2
A Sus2

f#7.wav
F# Major
F# Major
F# Major
Bb Diminished
Bb Diminished
Bb Diminished
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
C# Minor 7th
B Major
B Major
B Major
B Major
B Major
B Major
B Minor
B Minor
B Minor
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
Bb Diminished
Bb Diminished
Bb Diminished
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
Bb Diminished
Bb Diminished
Bb Diminished
Bb Diminished
Bb Diminished
Bb Diminished
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Minor
B Major
B Major
B Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
Bb Diminished
Bb Diminished
Bb Diminished
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Diminished
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Diminished
F# Diminished
F# Diminished
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major
F# Major

f#aug.wav
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
F# Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
D Augmented
D Augmented
D Augmented
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
D Augmented
D Augmented
D Augmented
F# Major
F# Major
F# Major
Eb Minor
Eb Minor
Eb Minor
D Major
D Major
D Major
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Diminished
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
Eb Minor
F# Major
F# Major
F# Major
F# Minor
F# Minor
F# Minor
Eb Diminished
Eb Diminished
Eb Diminished
